20190417;060524;2356.474;23.4
20190820;164419;3110.302;22.6
20070101;011316;1628.285;20.0
20070101;011855;1628.240;20.0
20070101;012152;1753.764;20.0
20070101;012330;1628.303;20.1
20070101;010835;2260.714;18.9
20070101;010922;2042.207;18.9
20070101;011217;2068.561;18.9
20070101;011352;2300.705;18.9
20070101;011402;2636.217;18.9
20070101;011502;2033.603;18.9
20070101;011558;3904.760;18.9
20070101;011602;3866.068;18.9
20070101;011702;3869.008;18.9
20070101;011802;3841.746;18.9
20191009;153903;3950.565;18.9
20191009;154003;3919.684;18.9
20191009;154041;3857.990;18.9
20191009;154103;3871.025;18.9
20191009;154147;3837.322;18.9
20191009;154203;3920.393;18.9
20191009;154303;3858.987;-999.0
20191009;154317;3808.661;-999.0
20191009;154350;1765.226;18.9
20191009;154403;1765.181;18.9
20191009;154503;1765.115;18.9
20191009;154603;1766.181;18.9
20191009;154703;1766.051;18.9
20191009;154803;1765.970;18.9
20191009;154903;1765.991;18.9
20191009;155003;1766.018;18.9
20191009;155103;1767.118;18.9
20191009;155203;1765.993;18.9
20191009;155303;1766.333;18.9
20191009;155403;1766.519;18.9
20191009;155503;1719.322;18.9
20191009;155603;1718.779;18.9
20191009;155703;1718.885;18.9
20191009;155803;1718.856;19.0
20191009;155903;1718.678;19.0
20191009;160003;1718.642;19.0
20191009;160103;1718.677;19.0
20191009;160203;1719.224;19.0
20191009;160231;1719.143;19.0
20191009;160300;1751.710;19.0
20191009;160303;1751.693;19.0
20191009;160332;1816.630;19.0
20191009;160403;1640.035;19.0
20191009;160503;1640.390;19.0
20191009;160603;1640.414;19.0
20191009;160703;1640.423;19.0
20191009;160803;1640.425;19.0
20191009;160903;1640.431;19.0
20191009;161003;1640.438;19.0
20191009;161103;1640.442;19.0
20191009;161203;1640.445;19.0
20191009;161303;1640.448;19.0
20191009;161403;1640.453;19.1
20191009;161503;1640.456;19.1
20191009;161603;2333.969;-999.0
20191009;161647;1620.384;20.0
20191009;161703;1620.336;20.0
20191009;161803;1620.515;20.0
20191009;161903;1620.578;19.9
20191009;162003;1620.556;19.9
20191009;162103;1619.826;20.0
20191009;162203;1649.945;21.0
20191009;162303;1643.751;20.9
20191009;162403;1650.670;20.8
20191009;162503;1652.150;20.8
20191009;162603;1649.727;20.7
20191009;162703;1647.262;20.7
20191009;162803;1622.452;20.7
20191009;162903;1620.478;20.7
20191009;163003;1630.470;20.7
20191009;163103;1628.865;20.7
20191009;163203;1621.066;20.6
20191009;163303;1625.525;20.6
20191009;163403;1624.911;20.6
20191009;163503;1641.989;20.5
20191009;163603;1641.092;20.5
20191009;163703;1641.157;20.4
20191009;163803;1649.308;20.4
20191009;163903;1642.648;20.4
20191009;164003;1643.964;20.3
20191009;164103;1643.153;20.3
20191009;164203;1644.628;20.2
20191009;164303;1644.903;20.2
20191009;164320;1644.917;20.2
20191009;164403;1644.915;20.2
20191009;164503;1644.903;20.1
20191009;164603;1644.903;20.1
20191009;164703;1644.904;20.1
20191009;164803;1644.903;20.1
20191009;164903;1644.828;20.0
20191009;165003;1644.894;20.0
20191009;165103;1644.889;20.0
20191009;165203;1644.888;20.0
20191009;165303;1644.883;19.9
20191009;165403;1644.879;19.9
20191009;165503;1644.873;19.9
20191009;165603;1644.870;19.9
20191009;165703;1644.870;19.9
20191009;165803;1644.867;19.8
20191009;165903;1644.865;19.8
20191009;170003;1644.862;19.8
20191009;170103;1644.860;19.8
20191009;170203;1644.862;19.7
20191009;170303;1644.861;19.7
20191009;170403;1644.858;19.7
20191009;170503;1644.856;19.7
20191009;170603;1644.853;19.7
20191009;170703;1644.852;19.6
20191009;170803;1644.854;19.6
20191009;170903;1644.851;19.6
20191009;171003;1644.852;19.6
20191009;171103;1644.851;19.6
20191009;171203;1644.849;19.5
20191009;171303;1644.845;19.5
20191009;171403;1644.844;19.5
20191009;171503;1644.845;19.5
20191009;171603;1644.840;19.5
20191009;171703;1644.840;19.5
20191009;171803;1644.841;19.5
20191009;171903;1644.839;19.4
20191009;172003;1644.841;19.4
20191009;172103;1644.840;19.4
20191009;172203;1644.847;19.4
20191009;172303;1644.852;19.4
20191009;172403;1644.854;19.4
20191009;172503;1644.852;19.4
20191009;172603;1644.853;19.4
20191009;172703;1644.850;19.3
20191009;172803;1644.848;19.3
20191009;172903;1644.847;19.3
20191009;173003;1644.847;19.3
20191009;173103;1644.842;19.3
20191009;173203;1644.844;19.3
20191009;173303;1644.838;19.3
20191009;173403;1644.841;19.2
20191009;173503;1644.841;19.2
20191009;173603;1644.840;19.2
20191009;173703;1644.861;19.2
20191009;173803;1644.878;19.2
20191009;173902;1644.878;19.2
20191009;174002;1644.882;19.2
20191009;174102;1644.879;19.1
20191009;174202;1644.874;19.1
20191009;174302;1644.874;19.1
20191009;174402;1644.870;19.1
20191009;174502;1644.868;19.1
20191009;174602;1644.865;19.1
20191009;174702;1644.863;19.1
20191009;174802;1644.861;19.1
20191009;174902;1644.862;19.0
20191009;175002;1644.863;19.0
20191009;175102;1644.858;19.0
20191009;175202;1644.856;19.0
20191009;175302;1644.853;19.0
20191009;175402;1644.854;19.0
20191009;175502;1644.853;19.0
20191009;175602;1644.855;19.0
20191009;175702;1644.852;19.0
20191009;175802;1644.854;19.0
20191009;175902;1644.854;19.0
20191009;180002;1644.853;19.0
20191009;180102;1644.857;18.9
20191009;180202;1644.857;18.9
20191009;180302;1644.855;18.9
20191009;180402;1644.857;18.9
20191009;180502;1644.859;18.9
20191009;180602;1644.861;18.9
20191009;180702;1644.860;18.9
20191009;180802;1644.861;18.9
20191009;180902;1644.864;18.9
20191009;181002;1644.862;18.9
20191009;181102;1644.865;18.9
20191009;181202;1644.864;18.9
20191009;181302;1644.865;18.9
20191009;181402;1644.865;18.9
20191009;181502;1644.868;18.9
20191009;181602;1644.867;18.9
20191009;181702;1644.868;18.9
20191009;181802;1644.870;18.9
20191009;181902;1644.872;18.9
20191009;182002;1644.874;18.9
20191009;182102;1644.876;18.9
20191009;182202;1644.876;18.9
20191009;182302;1644.878;18.9
20191009;182402;1644.883;18.9
20191009;182502;1644.883;18.9
20191009;182602;1644.883;18.9
20191009;182702;1644.883;18.9
20191009;182802;1644.885;18.9
20191009;182902;1644.884;18.9
20191009;183002;1644.886;18.9
20191009;183102;1644.889;18.9
20191009;183202;1644.888;18.9
20191009;183302;1644.890;18.9
20191009;183402;1644.890;18.9
20191009;183502;1644.892;18.9
20191009;183602;1644.892;18.9
20191009;183702;1644.895;18.9
20191009;183802;1644.897;18.9
20191009;183902;1644.898;18.9
20191009;184002;1644.896;18.9
20191009;184102;1644.896;18.9
20191009;184202;1644.898;18.9
20191009;184302;1644.897;18.9
20191009;184402;1644.899;18.9
20191009;184502;1644.897;18.9
20191009;184602;1644.899;18.9
20191009;184702;1644.898;18.9
20191009;184802;1644.901;18.9
20191009;184902;1644.901;18.9
20191009;185002;1644.903;18.9
20191009;185102;1644.904;18.9
20191009;185202;1644.906;18.9
20191009;185302;1644.909;18.9
20191009;185402;1644.908;18.9
20191009;185502;1644.910;18.9
20191009;185602;1644.910;18.9
20191009;185702;1644.911;18.9
20191009;185802;1644.910;18.9
20191009;185902;1644.910;18.9
20191009;190002;1644.913;18.9
20191009;190102;1644.912;18.9
20191009;190202;1644.913;18.9
20191009;190302;1644.913;18.9
20191009;190402;1644.914;18.9
20191009;190502;1644.917;18.9
20191009;190602;1644.915;18.9
20191009;190702;1644.916;18.9
20191009;190802;1644.915;18.9
20191009;190902;1644.916;18.9
20191009;191002;1644.915;18.9
20191009;191102;1644.921;18.9
20191009;191202;1644.920;18.9
20191009;191302;1644.922;18.9
20191009;191402;1644.922;18.9
20191009;191502;1644.924;18.9
20191009;191602;1644.924;18.9
20191009;191702;1644.927;18.9
20191009;191802;1644.926;18.9
20191009;191902;1644.929;18.9
20191009;192002;1644.927;18.9
20191009;192102;1644.929;18.9
20191009;192202;1644.929;18.9
20191009;192302;1644.929;18.9
20191009;192402;1644.930;18.9
20191009;192502;1644.930;18.9
20191009;192602;1644.932;18.9
20191009;192702;1644.932;18.9
20191009;192802;1644.931;18.9
20191009;192902;1644.933;18.9
20191009;193002;1644.932;18.9
20191009;193102;1644.930;18.9
20191009;193202;1644.929;18.9
20191009;193302;1644.931;18.9
20191009;193402;1644.931;18.9
20191009;193502;1644.933;18.9
20191009;193602;1644.933;18.9
20191009;193702;1644.932;18.9
20191009;193802;1644.932;18.9
20191009;193902;1644.933;18.9
20191009;194002;1644.933;18.9
20191009;194102;1644.935;18.9
20191009;194202;1644.933;18.9
20191009;194302;1644.936;18.9
20191009;194402;1644.936;18.9
20191009;194502;1644.936;18.9
20191009;194602;1644.933;18.9
20191009;194702;1644.936;18.9
20191009;194802;1644.936;18.9
20191009;194902;1644.935;18.9
20191009;195002;1644.937;18.9
20191009;195102;1644.937;18.9
20191009;195202;1644.939;18.9
20191009;195302;1644.939;18.9
20191009;195402;1644.937;18.9
20191009;195502;1644.938;18.9
20191009;195602;1644.938;18.9
20191009;195702;1644.938;18.9
20191009;195802;1644.939;18.9
20191009;195902;1644.939;18.9
20191009;200002;1644.938;18.9
20191009;200102;1644.940;18.9
20191009;200202;1644.939;18.9
20191009;200302;1644.939;18.9
20191009;200402;1644.937;18.9
20191009;200502;1644.941;18.9
20191009;200602;1644.942;18.9
20191009;200702;1644.942;18.9
20191009;200802;1644.942;18.9
20191009;200902;1644.941;18.9
20191009;201002;1644.942;18.9
20191009;201102;1644.943;18.9
20191009;201202;1644.942;18.9
20191009;201303;1644.942;18.9
20191009;201402;1644.944;18.9
20191009;201502;1644.944;18.9
20191009;201602;1644.944;18.9
20191009;201702;1644.944;18.9
20191009;201802;1644.946;18.9
20191009;201902;1644.946;18.9
20191009;202002;1644.948;18.9
20191009;202102;1644.946;18.9
20191009;202202;1644.947;18.9
20191009;202302;1644.948;18.9
20191009;202402;1644.947;18.9
20191009;202502;1644.946;18.9
20191009;202602;1644.948;18.9
20191009;202702;1644.949;18.9
20191009;202802;1644.947;18.9
20191009;202902;1644.948;18.9
20191009;203002;1644.948;18.9
20191009;203102;1644.947;18.9
20191009;203202;1644.946;18.9
